Approximate;1;1024;0.000441;0.584833;0.585299;
OMP+CUDA;1;1024;0.000000;0.008167;0.705000;
OMP+CUDA_L1;1;1024;0.000000;0.008348;0.678000;
Approximate;2;1024;0.000417;0.287907;0.288344;
OMP+CUDA;2;1024;0.000000;0.009746;0.265000;
OMP+CUDA_L1;2;1024;0.000000;0.008657;0.248000;
Approximate;4;1024;0.000503;0.154503;0.155029;
OMP+CUDA;4;1024;0.000000;0.008489;0.152000;
OMP+CUDA_L1;4;1024;0.000000;0.008834;0.148000;
Approximate;8;1024;0.000456;0.071872;0.072348;
OMP+CUDA;8;1024;0.000000;0.008428;0.129000;
OMP+CUDA_L1;8;1024;0.000000;0.008700;0.126000;
Approximate;1;1024;0.000430;0.589540;0.589991;
OMP+CUDA;1;1024;0.000000;0.008588;0.694000;
OMP+CUDA_L1;1;1024;0.000000;0.008614;0.707000;
Approximate;2;1024;0.000446;0.284210;0.284675;
OMP+CUDA;2;1024;0.000000;0.008241;0.268000;
OMP+CUDA_L1;2;1024;0.000000;0.008401;0.262000;
Approximate;4;1024;0.000577;0.153506;0.154116;
OMP+CUDA;4;1024;0.000000;0.008330;0.157000;
OMP+CUDA_L1;4;1024;0.000000;0.008789;0.153000;
Approximate;8;1024;0.000450;0.076442;0.076912;
OMP+CUDA;8;1024;0.000000;0.008571;0.113000;
OMP+CUDA_L1;8;1024;0.000000;0.008214;0.117000;
Approximate;1;1024;0.000416;0.579889;0.580325;
OMP+CUDA;1;1024;0.000000;0.008444;0.710000;
OMP+CUDA_L1;1;1024;0.000000;0.008586;0.708000;
Approximate;2;1024;0.000409;0.285566;0.285996;
OMP+CUDA;2;1024;0.000000;0.008598;0.272000;
OMP+CUDA_L1;2;1024;0.000000;0.008903;0.260000;
Approximate;4;1024;0.002061;0.145417;0.147509;
OMP+CUDA;4;1024;0.000000;0.008044;0.148000;
OMP+CUDA_L1;4;1024;0.000000;0.008677;0.144000;
Approximate;8;1024;0.000416;0.073446;0.073882;
OMP+CUDA;8;1024;0.000000;0.008993;0.122000;
OMP+CUDA_L1;8;1024;0.000000;0.008792;0.118000;
Approximate;1;1024;0.000430;0.578222;0.578672;
OMP+CUDA;1;1024;0.000000;0.008536;0.713000;
OMP+CUDA_L1;1;1024;0.000000;0.008552;0.713000;
Approximate;2;1024;0.000405;0.289900;0.290324;
OMP+CUDA;2;1024;0.000000;0.008729;0.255000;
OMP+CUDA_L1;2;1024;0.000000;0.008499;0.264000;
Approximate;4;1024;0.000470;0.159422;0.159912;
OMP+CUDA;4;1024;0.000000;0.008432;0.149000;
OMP+CUDA_L1;4;1024;0.000000;0.008568;0.141000;
Approximate;8;1024;0.000423;0.072362;0.072804;
OMP+CUDA;8;1024;0.000000;0.008430;0.118000;
OMP+CUDA_L1;8;1024;0.000000;0.008591;0.117000;
Approximate;1;1024;0.000469;0.567658;0.568182;
OMP+CUDA;1;1024;0.000000;0.008383;0.704000;
OMP+CUDA_L1;1;1024;0.000000;0.008136;0.679000;
Approximate;2;1024;0.000412;0.304720;0.305151;
OMP+CUDA;2;1024;0.000000;0.008566;0.267000;
OMP+CUDA_L1;2;1024;0.000000;0.008498;0.255000;
Approximate;4;1024;0.000594;0.145330;0.145954;
OMP+CUDA;4;1024;0.000000;0.008741;0.157000;
OMP+CUDA_L1;4;1024;0.000000;0.008414;0.150000;
Approximate;8;1024;0.000427;0.073138;0.073603;
OMP+CUDA;8;1024;0.000000;0.008589;0.124000;
OMP+CUDA_L1;8;1024;0.000000;0.008339;0.116000;
Approximate;1;1024;0.000434;0.579597;0.580054;
OMP+CUDA;1;1024;0.000000;0.008821;0.717000;
OMP+CUDA_L1;1;1024;0.000000;0.008850;0.697000;
Approximate;2;1024;0.000409;0.291679;0.292110;
OMP+CUDA;2;1024;0.000000;0.008491;0.260000;
OMP+CUDA_L1;2;1024;0.000000;0.008530;0.251000;
Approximate;4;1024;0.000604;0.148581;0.149215;
OMP+CUDA;4;1024;0.000000;0.008475;0.162000;
OMP+CUDA_L1;4;1024;0.000000;0.008346;0.143000;
Approximate;8;1024;0.000549;0.076311;0.076891;
OMP+CUDA;8;1024;0.000000;0.008202;0.118000;
OMP+CUDA_L1;8;1024;0.000000;0.008049;0.116000;
Approximate;1;1024;0.000444;0.599257;0.599725;
OMP+CUDA;1;1024;0.000000;0.008497;0.697000;
OMP+CUDA_L1;1;1024;0.000000;0.008705;0.706000;
Approximate;2;1024;0.000618;0.296991;0.297651;
OMP+CUDA;2;1024;0.000000;0.008797;0.259000;
OMP+CUDA_L1;2;1024;0.000000;0.008744;0.263000;
Approximate;4;1024;0.000408;0.151018;0.151446;
OMP+CUDA;4;1024;0.000000;0.008859;0.157000;
OMP+CUDA_L1;4;1024;0.000000;0.008422;0.149000;
Approximate;8;1024;0.000404;0.073539;0.073968;
OMP+CUDA;8;1024;0.000000;0.008465;0.126000;
OMP+CUDA_L1;8;1024;0.000000;0.008266;0.123000;
