Approximate;1;1024;0.000838;2.311039;2.311923;
OMP+CUDA;1;1024;0.001000;0.039881;2.582000;
OMP+CUDA_L1;1;1024;0.001000;0.037591;2.472000;
Approximate;2;1024;0.001017;1.153073;1.154129;
OMP+CUDA;2;1024;0.001000;0.039774;0.746000;
OMP+CUDA_L1;2;1024;0.001000;0.038285;0.740000;
Approximate;4;1024;0.000885;0.580303;0.581254;
OMP+CUDA;4;1024;0.002000;0.040303;0.279000;
OMP+CUDA_L1;4;1024;0.001000;0.038143;0.278000;
Approximate;8;1024;0.000824;0.302344;0.303206;
OMP+CUDA;8;1024;0.001000;0.040254;0.184000;
OMP+CUDA_L1;8;1024;0.001000;0.038819;0.152000;
Approximate;1;1024;0.000885;2.361759;2.362689;
OMP+CUDA;1;1024;0.001000;0.039816;2.502000;
OMP+CUDA_L1;1;1024;0.001000;0.038764;2.510000;
Approximate;2;1024;0.000938;1.168906;1.169881;
OMP+CUDA;2;1024;0.001000;0.039387;0.735000;
OMP+CUDA_L1;2;1024;0.001000;0.040229;0.742000;
Approximate;4;1024;0.000893;0.583106;0.584039;
OMP+CUDA;4;1024;0.001000;0.039052;0.281000;
OMP+CUDA_L1;4;1024;0.001000;0.038897;0.283000;
Approximate;8;1024;0.001255;0.288749;0.290066;
OMP+CUDA;8;1024;0.001000;0.040012;0.200000;
OMP+CUDA_L1;8;1024;0.001000;0.037465;0.165000;
Approximate;1;1024;0.001101;2.329360;2.330503;
OMP+CUDA;1;1024;0.001000;0.039678;2.524000;
OMP+CUDA_L1;1;1024;0.001000;0.040171;2.506000;
Approximate;2;1024;0.000850;1.144911;1.145823;
OMP+CUDA;2;1024;0.001000;0.038210;0.753000;
OMP+CUDA_L1;2;1024;0.001000;0.040109;0.731000;
Approximate;4;1024;0.000962;0.570225;0.571227;
OMP+CUDA;4;1024;0.001000;0.038198;0.293000;
OMP+CUDA_L1;4;1024;0.001000;0.036487;0.281000;
Approximate;8;1024;0.000853;0.309035;0.309930;
OMP+CUDA;8;1024;0.001000;0.039204;0.209000;
OMP+CUDA_L1;8;1024;0.001000;0.040304;0.211000;
Approximate;1;1024;0.000925;2.323090;2.324057;
OMP+CUDA;1;1024;0.001000;0.038142;2.523000;
OMP+CUDA_L1;1;1024;0.001000;0.038866;2.460000;
Approximate;2;1024;0.000805;1.160539;1.161381;
OMP+CUDA;2;1024;0.001000;0.039979;0.743000;
OMP+CUDA_L1;2;1024;0.001000;0.037775;0.778000;
Approximate;4;1024;0.000833;0.654416;0.655320;
OMP+CUDA;4;1024;0.001000;0.036751;0.280000;
OMP+CUDA_L1;4;1024;0.001000;0.038683;0.271000;
Approximate;8;1024;0.000906;0.302851;0.303799;
OMP+CUDA;8;1024;0.001000;0.043710;0.207000;
OMP+CUDA_L1;8;1024;0.001000;0.038994;0.150000;
Approximate;1;1024;0.000851;2.230542;2.231432;
OMP+CUDA;1;1024;0.001000;0.039072;2.500000;
OMP+CUDA_L1;1;1024;0.001000;0.037899;2.422000;
Approximate;2;1024;0.000790;1.126731;1.127557;
OMP+CUDA;2;1024;0.001000;0.040041;0.720000;
OMP+CUDA_L1;2;1024;0.001000;0.036987;0.755000;
Approximate;4;1024;0.000804;0.584163;0.585003;
OMP+CUDA;4;1024;0.001000;0.040217;0.280000;
OMP+CUDA_L1;4;1024;0.001000;0.037803;0.269000;
Approximate;8;1024;0.000826;0.305651;0.306520;
OMP+CUDA;8;1024;0.001000;0.039678;0.164000;
OMP+CUDA_L1;8;1024;0.001000;0.040935;0.160000;
Approximate;1;1024;0.000885;2.326284;2.327256;
OMP+CUDA;1;1024;0.001000;0.040315;2.506000;
OMP+CUDA_L1;1;1024;0.001000;0.037879;2.432000;
Approximate;2;1024;0.000886;1.146852;1.147774;
OMP+CUDA;2;1024;0.001000;0.040152;0.724000;
OMP+CUDA_L1;2;1024;0.001000;0.039099;0.740000;
Approximate;4;1024;0.001005;0.565100;0.566242;
OMP+CUDA;4;1024;0.001000;0.040101;0.283000;
OMP+CUDA_L1;4;1024;0.001000;0.039351;0.273000;
Approximate;8;1024;0.000840;0.305213;0.306093;
OMP+CUDA;8;1024;0.001000;0.039415;0.216000;
OMP+CUDA_L1;8;1024;0.001000;0.040054;0.176000;
Approximate;1;1024;0.000844;2.252870;2.253752;
OMP+CUDA;1;1024;0.001000;0.039414;2.450000;
OMP+CUDA_L1;1;1024;0.001000;0.040653;2.519000;
Approximate;2;1024;0.000999;1.188880;1.189937;
OMP+CUDA;2;1024;0.001000;0.037854;0.737000;
OMP+CUDA_L1;2;1024;0.001000;0.037986;0.731000;
Approximate;4;1024;0.000808;0.626927;0.627778;
OMP+CUDA;4;1024;0.001000;0.038386;0.299000;
OMP+CUDA_L1;4;1024;0.001000;0.037910;0.282000;
Approximate;8;1024;0.000846;0.289902;0.290786;
OMP+CUDA;8;1024;0.001000;0.037667;0.180000;
OMP+CUDA_L1;8;1024;0.001000;0.038901;0.153000;
