Approximate;1;1024;0.000280;0.251608;0.251900;
OMP+CUDA;1;1024;0.000000;0.004197;0.429000;
OMP+CUDA_L1;1;1024;0.000000;0.004307;0.394000;
Approximate;2;1024;0.000340;0.129061;0.129418;
OMP+CUDA;2;1024;0.000000;0.004193;0.185000;
OMP+CUDA_L1;2;1024;0.000000;0.004075;0.177000;
Approximate;4;1024;0.000264;0.066942;0.067221;
OMP+CUDA;4;1024;0.000000;0.004142;0.151000;
OMP+CUDA_L1;4;1024;0.000000;0.004296;0.132000;
Approximate;8;1024;0.000267;0.033076;0.033355;
OMP+CUDA;8;1024;0.000000;0.004401;0.111000;
OMP+CUDA_L1;8;1024;0.000000;0.004473;0.114000;
Approximate;1;1024;0.000281;0.256449;0.256746;
OMP+CUDA;1;1024;0.000000;0.004413;0.392000;
OMP+CUDA_L1;1;1024;0.000000;0.004431;0.400000;
Approximate;2;1024;0.000314;0.125728;0.126060;
OMP+CUDA;2;1024;0.000000;0.004330;0.183000;
OMP+CUDA_L1;2;1024;0.000000;0.004412;0.188000;
Approximate;4;1024;0.000263;0.064816;0.065097;
OMP+CUDA;4;1024;0.000000;0.004479;0.128000;
OMP+CUDA_L1;4;1024;0.000000;0.004393;0.130000;
Approximate;8;1024;0.000250;0.031364;0.031625;
OMP+CUDA;8;1024;0.000000;0.004405;0.123000;
OMP+CUDA_L1;8;1024;0.000000;0.004353;0.127000;
Approximate;1;1024;0.000351;0.259992;0.260361;
OMP+CUDA;1;1024;0.000000;0.004376;0.399000;
OMP+CUDA_L1;1;1024;0.000000;0.004264;0.381000;
Approximate;2;1024;0.000287;0.124313;0.124620;
OMP+CUDA;2;1024;0.000000;0.004384;0.186000;
OMP+CUDA_L1;2;1024;0.000000;0.004362;0.185000;
Approximate;4;1024;0.000346;0.065074;0.065438;
OMP+CUDA;4;1024;0.000000;0.004348;0.124000;
OMP+CUDA_L1;4;1024;0.000000;0.004200;0.128000;
Approximate;8;1024;0.000244;0.033781;0.034036;
OMP+CUDA;8;1024;0.000000;0.004295;0.122000;
OMP+CUDA_L1;8;1024;0.000000;0.004148;0.113000;
Approximate;1;1024;0.000255;0.253691;0.253960;
OMP+CUDA;1;1024;0.000000;0.004548;0.383000;
OMP+CUDA_L1;1;1024;0.000000;0.004309;0.397000;
Approximate;2;1024;0.000259;0.128388;0.128663;
OMP+CUDA;2;1024;0.000000;0.004365;0.188000;
OMP+CUDA_L1;2;1024;0.000000;0.004405;0.178000;
Approximate;4;1024;0.000244;0.070646;0.070901;
OMP+CUDA;4;1024;0.000000;0.004459;0.118000;
OMP+CUDA_L1;4;1024;0.000000;0.004270;0.122000;
Approximate;8;1024;0.000243;0.031924;0.032179;
OMP+CUDA;8;1024;0.000000;0.004406;0.124000;
OMP+CUDA_L1;8;1024;0.000000;0.004256;0.115000;
Approximate;1;1024;0.000259;0.255557;0.255828;
OMP+CUDA;1;1024;0.000000;0.004102;0.386000;
OMP+CUDA_L1;1;1024;0.000000;0.004680;0.386000;
Approximate;2;1024;0.000240;0.136096;0.136347;
OMP+CUDA;2;1024;0.000000;0.004127;0.185000;
OMP+CUDA_L1;2;1024;0.000000;0.003947;0.187000;
Approximate;4;1024;0.000244;0.063093;0.063350;
OMP+CUDA;4;1024;0.000000;0.004459;0.134000;
OMP+CUDA_L1;4;1024;0.000000;0.004241;0.125000;
Approximate;8;1024;0.000265;0.036340;0.036621;
OMP+CUDA;8;1024;0.000000;0.004534;0.130000;
OMP+CUDA_L1;8;1024;0.000000;0.004204;0.109000;
Approximate;1;1024;0.000257;0.253226;0.253496;
OMP+CUDA;1;1024;0.000000;0.004217;0.398000;
OMP+CUDA_L1;1;1024;0.000000;0.004185;0.394000;
Approximate;2;1024;0.000245;0.128659;0.128915;
OMP+CUDA;2;1024;0.000000;0.005247;0.172000;
OMP+CUDA_L1;2;1024;0.000000;0.004368;0.197000;
Approximate;4;1024;0.000251;0.065576;0.065838;
OMP+CUDA;4;1024;0.000000;0.004614;0.121000;
OMP+CUDA_L1;4;1024;0.000000;0.004376;0.139000;
Approximate;8;1024;0.000309;0.034656;0.034989;
OMP+CUDA;8;1024;0.000000;0.004475;0.113000;
OMP+CUDA_L1;8;1024;0.000000;0.004429;0.108000;
Approximate;1;1024;0.000324;0.248458;0.248795;
OMP+CUDA;1;1024;0.000000;0.004227;0.420000;
OMP+CUDA_L1;1;1024;0.000000;0.004269;0.391000;
Approximate;2;1024;0.000302;0.129115;0.129428;
OMP+CUDA;2;1024;0.000000;0.004220;0.183000;
OMP+CUDA_L1;2;1024;0.000000;0.004391;0.190000;
Approximate;4;1024;0.000245;0.063756;0.064012;
OMP+CUDA;4;1024;0.000000;0.004248;0.135000;
OMP+CUDA_L1;4;1024;0.000000;0.004405;0.137000;
Approximate;8;1024;0.000315;0.033643;0.033970;
OMP+CUDA;8;1024;0.000000;0.004243;0.117000;
OMP+CUDA_L1;8;1024;0.000000;0.004479;0.114000;
