Approximate;1;1;0.000310;0.0;0.576271;0.576581;
OMP+MPI;1;1;0.000208;0.000011;0.597882;0.598090;
Approximate;1;2;0.000200;0.0;0.288039;0.288239;
OMP+MPI;1;2;0.000245;0.000516;0.155635;0.155881;
Approximate;1;4;0.000336;0.0;0.153187;0.153523;
OMP+MPI;1;4;0.000322;0.000621;0.040205;0.040527;
Approximate;2;1;0.000210;0.0;0.283845;0.284055;
OMP+MPI;2;1;0.000242;0.000017;0.150791;0.151033;
Approximate;2;2;0.000262;0.0;0.140622;0.140885;
OMP+MPI;2;2;0.000202;0.000014;0.055905;0.056107;
Approximate;2;4;0.000279;0.0;0.074511;0.074790;
OMP+MPI;2;4;0.000238;0.000332;0.012916;0.013154;
Approximate;4;1;0.000218;0.0;0.142492;0.142711;
OMP+MPI;4;1;0.000217;0.000029;0.039518;0.039735;
Approximate;4;2;0.000209;0.0;0.070721;0.070931;
OMP+MPI;4;2;0.000225;0.000025;0.013115;0.013340;
Approximate;4;4;0.000216;0.0;0.036521;0.036737;
OMP+MPI;4;4;0.000342;0.003292;0.011210;0.011553;
Approximate;8;1;0.000221;0.0;0.073833;0.074054;
OMP+MPI;8;1;0.000226;0.000013;0.013439;0.013665;
Approximate;8;2;0.000242;0.0;0.040858;0.041101;
OMP+MPI;8;2;0.000220;0.000010;0.007230;0.007450;
Approximate;8;4;0.000221;0.0;0.015948;0.016169;
OMP+MPI;8;4;0.000218;0.000208;0.003606;0.003824;
Approximate;1;1;0.000226;0.0;0.575856;0.576082;
OMP+MPI;1;1;0.000194;0.000014;0.621145;0.621339;
Approximate;1;2;0.000209;0.0;0.300067;0.300276;
OMP+MPI;1;2;0.000256;0.003732;0.168990;0.169246;
Approximate;1;4;0.000217;0.0;0.147515;0.147732;
OMP+MPI;1;4;0.000354;0.001056;0.045841;0.046196;
Approximate;2;1;0.000211;0.0;0.296921;0.297132;
OMP+MPI;2;1;0.000303;0.000014;0.164920;0.165224;
Approximate;2;2;0.000207;0.0;0.150957;0.151164;
OMP+MPI;2;2;0.000216;0.000040;0.048980;0.049197;
Approximate;2;4;0.000292;0.0;0.072900;0.073192;
OMP+MPI;2;4;0.000223;0.000732;0.013229;0.013452;
Approximate;4;1;0.000213;0.0;0.143952;0.144165;
