Approximate;1;1;0.000506;0.0;2.330321;2.330827;
OMP+MPI;1;1;0.000417;0.000030;2.372293;2.372710;
Approximate;1;2;0.000618;0.0;1.150607;1.151225;
OMP+MPI;1;2;0.000419;0.000014;0.636647;0.637066;
Approximate;1;4;0.000635;0.0;0.571677;0.572312;
OMP+MPI;1;4;0.000432;0.004012;0.171127;0.171559;
Approximate;2;1;0.000414;0.0;1.153328;1.153743;
OMP+MPI;2;1;0.000603;0.000016;0.649446;0.650050;
Approximate;2;2;0.000455;0.0;0.573520;0.573975;
OMP+MPI;2;2;0.000409;0.002963;0.174683;0.175092;
Approximate;2;4;0.000532;0.0;0.292988;0.293520;
OMP+MPI;2;4;0.000522;0.013393;0.071410;0.071932;
Approximate;4;1;0.000654;0.0;0.585318;0.585973;
OMP+MPI;4;1;0.000414;0.000014;0.178816;0.179230;
Approximate;4;2;0.000443;0.0;0.311394;0.311837;
OMP+MPI;4;2;0.000431;0.011745;0.074105;0.074536;
Approximate;4;4;0.000417;0.0;0.145165;0.145582;
OMP+MPI;4;4;0.000573;0.002392;0.028538;0.029111;
Approximate;8;1;0.000444;0.0;0.291158;0.291602;
OMP+MPI;8;1;0.000424;0.000016;0.084388;0.084813;
Approximate;8;2;0.000449;0.0;0.144503;0.144952;
OMP+MPI;8;2;0.000419;0.001848;0.027329;0.027748;
Approximate;8;4;0.000442;0.0;0.072859;0.073301;
OMP+MPI;8;4;0.000444;0.000039;0.011252;0.011696;
Approximate;1;1;0.000466;0.0;2.347240;2.347706;
OMP+MPI;1;1;0.000429;0.000011;2.339802;2.340231;
Approximate;1;2;0.000454;0.0;1.144501;1.144956;
OMP+MPI;1;2;0.000486;0.000015;0.619132;0.619618;
Approximate;1;4;0.000663;0.0;0.578030;0.578693;
OMP+MPI;1;4;0.000464;0.001226;0.173898;0.174362;
Approximate;2;1;0.000508;0.0;1.158738;1.159246;
OMP+MPI;2;1;0.000451;0.000030;0.665160;0.665611;
Approximate;2;2;0.000484;0.0;0.576742;0.577226;
OMP+MPI;2;2;0.000726;0.000011;0.184503;0.185229;
Approximate;2;4;0.000414;0.0;0.284563;0.284977;
OMP+MPI;2;4;0.000656;0.022627;0.079714;0.080371;
