Approximate;1;1024;0.000209;0.169053;0.169273;
OMP+CUDA;1;1024;0.000000;0.004430;0.253000;
OMP+CUDA_L1;1;1024;0.000000;0.004307;0.247000;
Approximate;2;1024;0.000199;0.076496;0.076706;
OMP+CUDA;2;1024;0.000000;0.004074;0.162000;
OMP+CUDA_L1;2;1024;0.000000;0.004482;0.146000;
Approximate;4;1024;0.000211;0.038934;0.039157;
OMP+CUDA;4;1024;0.000000;0.004264;0.114000;
OMP+CUDA_L1;4;1024;0.000000;0.004319;0.131000;
Approximate;8;1024;0.000204;0.020031;0.020252;
OMP+CUDA;8;1024;0.000000;0.004160;0.124000;
OMP+CUDA_L1;8;1024;0.000000;0.004214;0.124000;
Approximate;1;1024;0.000232;0.161285;0.161530;
OMP+CUDA;1;1024;0.000000;0.004209;0.261000;
OMP+CUDA_L1;1;1024;0.000000;0.004171;0.257000;
Approximate;2;1024;0.000208;0.082955;0.083174;
OMP+CUDA;2;1024;0.000000;0.004535;0.160000;
OMP+CUDA_L1;2;1024;0.000000;0.004439;0.144000;
Approximate;4;1024;0.000230;0.041237;0.041483;
OMP+CUDA;4;1024;0.000000;0.004295;0.114000;
OMP+CUDA_L1;4;1024;0.000000;0.004290;0.114000;
Approximate;8;1024;0.000229;0.020141;0.020383;
OMP+CUDA;8;1024;0.000000;0.004264;0.115000;
OMP+CUDA_L1;8;1024;0.000000;0.004235;0.128000;
Approximate;1;1024;0.000219;0.164127;0.164359;
OMP+CUDA;1;1024;0.000000;0.004287;0.255000;
OMP+CUDA_L1;1;1024;0.000000;0.004532;0.264000;
Approximate;2;1024;0.000296;0.080831;0.081156;
OMP+CUDA;2;1024;0.000000;0.004413;0.147000;
OMP+CUDA_L1;2;1024;0.000000;0.004371;0.147000;
Approximate;4;1024;0.000211;0.038859;0.039083;
OMP+CUDA;4;1024;0.000000;0.004266;0.118000;
OMP+CUDA_L1;4;1024;0.000000;0.004461;0.115000;
Approximate;8;1024;0.000215;0.019326;0.019552;
OMP+CUDA;8;1024;0.000000;0.004178;0.112000;
OMP+CUDA_L1;8;1024;0.000000;0.004316;0.121000;
Approximate;1;1024;0.000227;0.157180;0.157420;
OMP+CUDA;1;1024;0.000000;0.004461;0.257000;
OMP+CUDA_L1;1;1024;0.000000;0.004543;0.257000;
Approximate;2;1024;0.000260;0.082657;0.082929;
OMP+CUDA;2;1024;0.000000;0.004356;0.156000;
OMP+CUDA_L1;2;1024;0.000000;0.004643;0.140000;
Approximate;4;1024;0.000217;0.037279;0.037508;
OMP+CUDA;4;1024;0.000000;0.004526;0.118000;
OMP+CUDA_L1;4;1024;0.000000;0.005283;0.115000;
Approximate;8;1024;0.000211;0.020332;0.020558;
OMP+CUDA;8;1024;0.000000;0.005945;0.120000;
OMP+CUDA_L1;8;1024;0.000000;0.004402;0.111000;
Approximate;1;1024;0.000228;0.151161;0.151402;
OMP+CUDA;1;1024;0.000000;0.004336;0.251000;
OMP+CUDA_L1;1;1024;0.000000;0.004104;0.257000;
Approximate;2;1024;0.000237;0.077877;0.078128;
OMP+CUDA;2;1024;0.000000;0.004353;0.150000;
OMP+CUDA_L1;2;1024;0.000000;0.004156;0.141000;
Approximate;4;1024;0.000211;0.039997;0.040219;
OMP+CUDA;4;1024;0.000000;0.004472;0.114000;
OMP+CUDA_L1;4;1024;0.000000;0.004321;0.112000;
Approximate;8;1024;0.000212;0.019555;0.019778;
OMP+CUDA;8;1024;0.000000;0.004256;0.122000;
OMP+CUDA_L1;8;1024;0.000000;0.004417;0.110000;
Approximate;1;1024;0.000220;0.157969;0.158200;
OMP+CUDA;1;1024;0.000000;0.004367;0.248000;
OMP+CUDA_L1;1;1024;0.000000;0.004317;0.245000;
Approximate;2;1024;0.000205;0.077782;0.077998;
OMP+CUDA;2;1024;0.000000;0.004405;0.154000;
OMP+CUDA_L1;2;1024;0.000000;0.004235;0.142000;
Approximate;4;1024;0.000212;0.039397;0.039621;
OMP+CUDA;4;1024;0.000000;0.004500;0.110000;
OMP+CUDA_L1;4;1024;0.000000;0.004451;0.121000;
Approximate;8;1024;0.000316;0.020580;0.020920;
OMP+CUDA;8;1024;0.000000;0.004601;0.121000;
OMP+CUDA_L1;8;1024;0.000000;0.004252;0.109000;
Approximate;1;1024;0.000230;0.153608;0.153853;
OMP+CUDA;1;1024;0.000000;0.004170;0.259000;
OMP+CUDA_L1;1;1024;0.000000;0.004821;0.244000;
Approximate;2;1024;0.000204;0.079478;0.079694;
OMP+CUDA;2;1024;0.000000;0.004396;0.153000;
OMP+CUDA_L1;2;1024;0.000000;0.004478;0.141000;
Approximate;4;1024;0.000284;0.038447;0.038746;
OMP+CUDA;4;1024;0.000000;0.004475;0.115000;
OMP+CUDA_L1;4;1024;0.000000;0.004428;0.109000;
Approximate;8;1024;0.000206;0.019800;0.020019;
OMP+CUDA;8;1024;0.000000;0.004529;0.112000;
OMP+CUDA_L1;8;1024;0.000000;0.004321;0.113000;
