Approximate;4;2;0.000501;0.0;0.348546;0.349047;
OMP+MPI;4;2;0.000437;0.015845;0.088633;0.089072;
Approximate;4;4;0.000522;0.0;0.165778;0.166301;
OMP+MPI;4;4;0.000428;0.004464;0.032781;0.033211;
Approximate;8;1;0.000424;0.0;0.346649;0.347073;
OMP+MPI;8;1;0.000409;0.000055;0.101522;0.101932;
Approximate;8;2;0.000483;0.0;0.176531;0.177014;
OMP+MPI;8;2;0.000414;0.000013;0.033791;0.034206;
Approximate;8;4;0.000424;0.0;0.082673;0.083097;
OMP+MPI;8;4;0.000448;0.000052;0.014555;0.015005;
Approximate;1;1;0.000447;0.0;2.813377;2.813826;
OMP+MPI;1;1;0.000511;0.000025;2.689623;2.690135;
Approximate;1;2;0.000443;0.0;1.377256;1.377699;
OMP+MPI;1;2;0.000428;0.000011;0.747581;0.748011;
Approximate;1;4;0.000460;0.0;0.671287;0.671749;
OMP+MPI;1;4;0.000636;0.021239;0.225612;0.226250;
Approximate;2;1;0.000452;0.0;1.360127;1.360579;
OMP+MPI;2;1;0.000411;0.000014;0.788581;0.788993;
Approximate;2;2;0.000438;0.0;0.680696;0.681134;
OMP+MPI;2;2;0.000414;0.000013;0.218893;0.219308;
Approximate;2;4;0.000473;0.0;0.346706;0.347179;
OMP+MPI;2;4;0.000645;0.014654;0.082190;0.082837;
Approximate;4;1;0.000433;0.0;0.700737;0.701170;
OMP+MPI;4;1;0.000406;0.000012;0.228346;0.228754;
Approximate;4;2;0.000417;0.0;0.348028;0.348445;
OMP+MPI;4;2;0.000431;0.000012;0.082538;0.082971;
Approximate;4;4;0.000498;0.0;0.173957;0.174455;
OMP+MPI;4;4;0.000426;0.000350;0.033032;0.033459;
Approximate;8;1;0.000470;0.0;0.347504;0.347974;
OMP+MPI;8;1;0.000395;0.000014;0.086771;0.087167;
Approximate;8;2;0.000593;0.0;0.171662;0.172255;
OMP+MPI;8;2;0.000538;0.000011;0.033164;0.033704;
Approximate;8;4;0.000428;0.0;0.088297;0.088725;
OMP+MPI;8;4;0.000454;0.000051;0.014361;0.014817;
Approximate;1;1;0.000449;0.0;2.738169;2.738618;
OMP+MPI;1;1;0.000408;0.000011;2.652475;2.652884;
Approximate;1;2;0.000407;0.0;1.358162;1.358570;
OMP+MPI;1;2;0.000449;0.000013;0.765608;0.766058;
Approximate;1;4;0.000416;0.0;0.694591;0.695007;
OMP+MPI;1;4;0.000560;0.000521;0.214088;0.214649;
Approximate;2;1;0.000423;0.0;1.389870;1.390294;
OMP+MPI;2;1;0.000388;0.000015;0.747704;0.748094;
Approximate;2;2;0.000410;0.0;0.708220;0.708630;
OMP+MPI;2;2;0.000447;0.000010;0.212608;0.213057;
Approximate;2;4;0.000434;0.0;0.354294;0.354730;
OMP+MPI;2;4;0.000663;0.004162;0.069915;0.070580;
Approximate;4;1;0.000424;0.0;0.696688;0.697112;
OMP+MPI;4;1;0.000633;0.000015;0.228147;0.228783;
Approximate;4;2;0.000423;0.0;0.356499;0.356922;
OMP+MPI;4;2;0.000420;0.000012;0.062474;0.062897;
Approximate;4;4;0.000607;0.0;0.167944;0.168551;
OMP+MPI;4;4;0.000449;0.000060;0.033855;0.034306;
Approximate;8;1;0.000519;0.0;0.380051;0.380570;
OMP+MPI;8;1;0.000422;0.000014;0.077222;0.077646;
Approximate;8;2;0.000429;0.0;0.165599;0.166028;
OMP+MPI;8;2;0.000428;0.001295;0.032432;0.032862;
Approximate;8;4;0.000444;0.0;0.088189;0.088634;
OMP+MPI;8;4;0.000453;0.000431;0.014913;0.015367;
Approximate;1;1;0.000474;0.0;2.816602;2.817076;
OMP+MPI;1;1;0.000434;0.000014;2.802638;2.803074;
Approximate;1;2;0.000420;0.0;1.434413;1.434833;
OMP+MPI;1;2;0.000414;0.008674;0.774968;0.775384;
Approximate;1;4;0.000457;0.0;0.688677;0.689134;
OMP+MPI;1;4;0.000421;0.005172;0.208499;0.208922;
Approximate;2;1;0.000441;0.0;1.390943;1.391384;
OMP+MPI;2;1;0.000434;0.000030;0.783088;0.783525;
Approximate;2;2;0.000599;0.0;0.678967;0.679566;
OMP+MPI;2;2;0.000653;0.000016;0.216035;0.216691;
Approximate;2;4;0.000435;0.0;0.368410;0.368845;
OMP+MPI;2;4;0.000569;0.003683;0.062231;0.062801;
Approximate;4;1;0.000435;0.0;0.704036;0.704471;
OMP+MPI;4;1;0.000556;0.000017;0.217682;0.218240;
Approximate;4;2;0.000408;0.0;0.348368;0.348776;
OMP+MPI;4;2;0.000397;0.000026;0.114105;0.114503;
Approximate;4;4;0.000515;0.0;0.180365;0.180881;
OMP+MPI;4;4;0.000431;0.000849;0.032760;0.033193;
Approximate;8;1;0.000429;0.0;0.341671;0.342101;
OMP+MPI;8;1;0.000409;0.000013;0.093989;0.094400;
Approximate;8;2;0.000417;0.0;0.177049;0.177466;
OMP+MPI;8;2;0.000432;0.002024;0.035460;0.035894;
Approximate;8;4;0.000436;0.0;0.086961;0.087398;
OMP+MPI;8;4;0.000528;0.004386;0.015028;0.015559;
Approximate;1;1;0.000448;0.0;2.794989;2.795438;
OMP+MPI;1;1;0.000428;0.000010;2.793978;2.794407;
Approximate;1;2;0.000440;0.0;1.457513;1.457953;
OMP+MPI;1;2;0.000409;0.000024;0.761575;0.761987;
Approximate;1;4;0.000431;0.0;0.722823;0.723255;
OMP+MPI;1;4;0.000668;0.017018;0.215102;0.215771;
Approximate;2;1;0.000443;0.0;1.411384;1.411827;
OMP+MPI;2;1;0.000409;0.000013;0.768640;0.769051;
Approximate;2;2;0.000406;0.0;0.699784;0.700190;
OMP+MPI;2;2;0.000523;0.000013;0.220850;0.221376;
Approximate;2;4;0.000413;0.0;0.361989;0.362402;
OMP+MPI;2;4;0.000458;0.003119;0.067177;0.067636;
Approximate;4;1;0.000447;0.0;0.702766;0.703213;
OMP+MPI;4;1;0.000435;0.000017;0.230491;0.230928;
Approximate;4;2;0.000415;0.0;0.356689;0.357105;
OMP+MPI;4;2;0.000422;0.000034;0.096153;0.096577;
Approximate;4;4;0.000508;0.0;0.171029;0.171537;
OMP+MPI;4;4;0.000491;0.015159;0.034353;0.034847;
Approximate;8;1;0.000444;0.0;0.353282;0.353727;
OMP+MPI;8;1;0.000493;0.000054;0.092937;0.093432;
Approximate;8;2;0.000535;0.0;0.186891;0.187426;
OMP+MPI;8;2;0.000657;0.000016;0.046792;0.047450;
Approximate;8;4;0.000427;0.0;0.085476;0.085903;
OMP+MPI;8;4;0.000444;0.000121;0.014559;0.015005;
Approximate;1;1;0.000493;0.0;2.768294;2.768787;
OMP+MPI;1;1;0.000412;0.000014;2.702696;2.703110;
Approximate;1;2;0.000504;0.0;1.373445;1.373949;
OMP+MPI;1;2;0.000412;0.000019;0.771512;0.771926;
Approximate;1;4;0.000414;0.0;0.696268;0.696682;
OMP+MPI;1;4;0.000639;0.003305;0.234347;0.234988;
Approximate;2;1;0.000451;0.0;1.362553;1.363004;
OMP+MPI;2;1;0.000412;0.000013;0.799074;0.799488;
Approximate;2;2;0.000469;0.0;0.713046;0.713515;
OMP+MPI;2;2;0.000429;0.001820;0.235963;0.236394;
Approximate;2;4;0.000470;0.0;0.348426;0.348897;
OMP+MPI;2;4;0.000416;0.026654;0.100339;0.100757;
Approximate;4;1;0.000520;0.0;0.729381;0.729901;
OMP+MPI;4;1;0.000420;0.000013;0.222214;0.222637;
Approximate;4;2;0.000445;0.0;0.355761;0.356206;
OMP+MPI;4;2;0.000434;0.011783;0.087580;0.088016;
Approximate;4;4;0.000422;0.0;0.165257;0.165680;
OMP+MPI;4;4;0.000458;0.002697;0.035202;0.035663;
Approximate;8;1;0.000443;0.0;0.355822;0.356265;
OMP+MPI;8;1;0.000414;0.000022;0.071293;0.071709;
Approximate;8;2;0.000432;0.0;0.166978;0.167410;
OMP+MPI;8;2;0.000614;0.000636;0.034062;0.034678;
Approximate;8;4;0.000581;0.0;0.088567;0.089148;
OMP+MPI;8;4;0.000489;0.001216;0.017010;0.017501;
