Approximate;4;2;0.000219;0.0;0.082037;0.082256;
OMP+MPI;4;2;0.000208;0.000439;0.017529;0.017739;
Approximate;4;4;0.000212;0.0;0.044918;0.045130;
OMP+MPI;4;4;0.000229;0.003382;0.008326;0.008556;
Approximate;8;1;0.000226;0.0;0.088845;0.089071;
OMP+MPI;8;1;0.000230;0.000033;0.017033;0.017266;
Approximate;8;2;0.000222;0.0;0.044708;0.044930;
OMP+MPI;8;2;0.000223;0.000025;0.009316;0.009543;
Approximate;8;4;0.000215;0.0;0.019205;0.019420;
OMP+MPI;8;4;0.000342;0.000991;0.006705;0.007049;
Approximate;1;1;0.000232;0.0;0.771691;0.771923;
OMP+MPI;1;1;0.000303;0.000013;0.728609;0.728916;
Approximate;1;2;0.000247;0.0;0.358431;0.358678;
OMP+MPI;1;2;0.000222;0.000010;0.179374;0.179599;
Approximate;1;4;0.000240;0.0;0.174817;0.175059;
OMP+MPI;1;4;0.000247;0.000030;0.064397;0.064646;
Approximate;2;1;0.000221;0.0;0.345033;0.345254;
OMP+MPI;2;1;0.000206;0.000014;0.175347;0.175554;
Approximate;2;2;0.000250;0.0;0.169603;0.169854;
OMP+MPI;2;2;0.000388;0.002957;0.055713;0.056104;
Approximate;2;4;0.000207;0.0;0.094231;0.094438;
OMP+MPI;2;4;0.000212;0.000054;0.016385;0.016599;
Approximate;4;1;0.000209;0.0;0.170705;0.170914;
OMP+MPI;4;1;0.000214;0.000040;0.055162;0.055378;
Approximate;4;2;0.000213;0.0;0.091389;0.091603;
OMP+MPI;4;2;0.000204;0.000017;0.016774;0.016980;
Approximate;4;4;0.000221;0.0;0.042544;0.042765;
OMP+MPI;4;4;0.000399;0.004730;0.016638;0.017039;
Approximate;8;1;0.000236;0.0;0.088185;0.088422;
OMP+MPI;8;1;0.000222;0.000043;0.017249;0.017474;
Approximate;8;2;0.000219;0.0;0.044195;0.044414;
OMP+MPI;8;2;0.000214;0.000943;0.010101;0.010317;
Approximate;8;4;0.000214;0.0;0.019325;0.019539;
OMP+MPI;8;4;0.000214;0.001015;0.004742;0.004957;
Approximate;1;1;0.000216;0.0;0.690189;0.690405;
OMP+MPI;1;1;0.000210;0.000013;0.713826;0.714039;
Approximate;1;2;0.000264;0.0;0.358873;0.359137;
OMP+MPI;1;2;0.000290;0.001825;0.194436;0.194727;
Approximate;1;4;0.000211;0.0;0.181045;0.181257;
OMP+MPI;1;4;0.000391;0.002632;0.054698;0.055091;
Approximate;2;1;0.000211;0.0;0.380636;0.380847;
OMP+MPI;2;1;0.000201;0.000020;0.187596;0.187799;
Approximate;2;2;0.000248;0.0;0.176396;0.176645;
OMP+MPI;2;2;0.000219;0.000012;0.055265;0.055487;
Approximate;2;4;0.000273;0.0;0.087808;0.088082;
OMP+MPI;2;4;0.000228;0.001562;0.016904;0.017135;
Approximate;4;1;0.000217;0.0;0.177526;0.177743;
OMP+MPI;4;1;0.000216;0.000013;0.052993;0.053212;
Approximate;4;2;0.000213;0.0;0.085634;0.085847;
OMP+MPI;4;2;0.000212;0.000021;0.018230;0.018446;
Approximate;4;4;0.000263;0.0;0.043120;0.043384;
OMP+MPI;4;4;0.000216;0.000363;0.008776;0.008994;
Approximate;8;1;0.000209;0.0;0.083044;0.083253;
OMP+MPI;8;1;0.000216;0.000012;0.016953;0.017172;
Approximate;8;2;0.000209;0.0;0.049300;0.049509;
OMP+MPI;8;2;0.000224;0.000416;0.009942;0.010168;
Approximate;8;4;0.000212;0.0;0.020327;0.020539;
OMP+MPI;8;4;0.000214;0.001070;0.004993;0.005209;
