Approximate;1;1;0.000286;0.0;0.627418;0.627704;
OMP+MPI;1;1;0.000226;0.000010;0.623151;0.623377;
Approximate;1;2;0.000325;0.0;0.304357;0.304682;
OMP+MPI;1;2;0.000202;0.001989;0.174894;0.175096;
Approximate;1;4;0.000205;0.0;0.151008;0.151213;
OMP+MPI;1;4;0.000309;0.006382;0.061296;0.061605;
Approximate;2;1;0.000233;0.0;0.303246;0.303479;
OMP+MPI;2;1;0.000205;0.000024;0.170526;0.170731;
Approximate;2;2;0.000334;0.0;0.150975;0.151309;
OMP+MPI;2;2;0.000224;0.006322;0.049179;0.049403;
Approximate;2;4;0.000213;0.0;0.074500;0.074713;
OMP+MPI;2;4;0.000262;0.011246;0.026062;0.026324;
Approximate;4;1;0.000341;0.0;0.157677;0.158019;
OMP+MPI;4;1;0.000210;0.000031;0.048694;0.048904;
Approximate;4;2;0.000298;0.0;0.078502;0.078800;
OMP+MPI;4;2;0.000293;0.009207;0.024753;0.025046;
Approximate;4;4;0.000261;0.0;0.041091;0.041352;
OMP+MPI;4;4;0.000241;0.000165;0.008022;0.008263;
Approximate;8;1;0.000209;0.0;0.075872;0.076081;
OMP+MPI;8;1;0.000236;0.000017;0.015540;0.015776;
Approximate;8;2;0.000216;0.0;0.037483;0.037699;
OMP+MPI;8;2;0.000212;0.001207;0.009242;0.009454;
Approximate;8;4;0.000273;0.0;0.017413;0.017687;
OMP+MPI;8;4;0.000215;0.000030;0.004462;0.004677;
Approximate;1;1;0.000337;0.0;0.619337;0.619674;
OMP+MPI;1;1;0.000204;0.000011;0.632272;0.632476;
Approximate;1;2;0.000255;0.0;0.327356;0.327611;
OMP+MPI;1;2;0.000239;0.001982;0.171428;0.171667;
Approximate;1;4;0.000205;0.0;0.159338;0.159543;
OMP+MPI;1;4;0.000295;0.003341;0.051758;0.052053;
Approximate;2;1;0.000216;0.0;0.324960;0.325176;
OMP+MPI;2;1;0.000580;0.000013;0.163016;0.163596;
Approximate;2;2;0.000207;0.0;0.155020;0.155227;
OMP+MPI;2;2;0.000205;0.002018;0.053140;0.053346;
Approximate;2;4;0.000263;0.0;0.079586;0.079849;
OMP+MPI;2;4;0.000219;0.002405;0.017189;0.017408;
Approximate;4;1;0.000215;0.0;0.151944;0.152159;
OMP+MPI;4;1;0.000235;0.000012;0.058693;0.058928;
Approximate;4;2;0.000215;0.0;0.073154;0.073369;
OMP+MPI;4;2;0.000214;0.000105;0.014830;0.015044;
Approximate;4;4;0.000216;0.0;0.036929;0.037145;
OMP+MPI;4;4;0.000356;0.000034;0.011891;0.012247;
Approximate;8;1;0.000236;0.0;0.077804;0.078040;
OMP+MPI;8;1;0.000249;0.000046;0.016537;0.016786;
Approximate;8;2;0.000227;0.0;0.038697;0.038924;
OMP+MPI;8;2;0.000228;0.000034;0.009876;0.010104;
Approximate;8;4;0.000233;0.0;0.018458;0.018691;
OMP+MPI;8;4;0.000228;0.000865;0.003983;0.004211;
Approximate;1;1;0.000230;0.0;0.629608;0.629838;
OMP+MPI;1;1;0.000251;0.000031;0.635992;0.636243;
Approximate;1;2;0.000216;0.0;0.312522;0.312738;
OMP+MPI;1;2;0.000208;0.000483;0.173414;0.173622;
Approximate;1;4;0.000208;0.0;0.149139;0.149347;
OMP+MPI;1;4;0.000328;0.005205;0.057276;0.057604;
Approximate;2;1;0.000326;0.0;0.312799;0.313125;
OMP+MPI;2;1;0.000224;0.000012;0.162074;0.162298;
Approximate;2;2;0.000247;0.0;0.149534;0.149781;
OMP+MPI;2;2;0.000292;0.002448;0.052218;0.052511;
Approximate;2;4;0.000209;0.0;0.079317;0.079526;
OMP+MPI;2;4;0.000215;0.009755;0.025351;0.025566;
Approximate;4;1;0.000242;0.0;0.152397;0.152640;
OMP+MPI;4;1;0.000217;0.000035;0.042400;0.042617;
Approximate;4;2;0.000228;0.0;0.077804;0.078032;
OMP+MPI;4;2;0.000218;0.000026;0.017253;0.017471;
Approximate;4;4;0.000216;0.0;0.038066;0.038282;
OMP+MPI;4;4;0.000218;0.000350;0.008185;0.008403;
Approximate;8;1;0.000230;0.0;0.080156;0.080386;
OMP+MPI;8;1;0.000225;0.000015;0.019398;0.019623;
Approximate;8;2;0.000337;0.0;0.042928;0.043265;
OMP+MPI;8;2;0.000219;0.000014;0.009695;0.009915;
Approximate;8;4;0.000238;0.0;0.017268;0.017506;
OMP+MPI;8;4;0.000305;0.002476;0.006188;0.006493;
Approximate;1;1;0.000272;0.0;0.626038;0.626311;
OMP+MPI;1;1;0.000204;0.000014;0.618943;0.619147;
Approximate;1;2;0.000200;0.0;0.300604;0.300804;
OMP+MPI;1;2;0.000418;0.000013;0.171206;0.171624;
Approximate;1;4;0.000212;0.0;0.152791;0.153003;
OMP+MPI;1;4;0.000216;0.005498;0.047965;0.048181;
Approximate;2;1;0.000209;0.0;0.303028;0.303237;
OMP+MPI;2;1;0.000240;0.000012;0.164514;0.164754;
Approximate;2;2;0.000301;0.0;0.159843;0.160144;
OMP+MPI;2;2;0.000320;0.000035;0.074219;0.074539;
Approximate;2;4;0.000215;0.0;0.079573;0.079788;
OMP+MPI;2;4;0.000217;0.000583;0.014964;0.015181;
Approximate;4;1;0.000218;0.0;0.153439;0.153657;
OMP+MPI;4;1;0.000216;0.000012;0.041288;0.041505;
Approximate;4;2;0.000214;0.0;0.079088;0.079302;
OMP+MPI;4;2;0.000223;0.001236;0.016835;0.017058;
Approximate;4;4;0.000223;0.0;0.038109;0.038332;
OMP+MPI;4;4;0.000328;0.003106;0.013149;0.013477;
Approximate;8;1;0.000249;0.0;0.079969;0.080218;
OMP+MPI;8;1;0.000227;0.000049;0.017464;0.017691;
Approximate;8;2;0.000244;0.0;0.038747;0.038991;
OMP+MPI;8;2;0.000220;0.001121;0.009392;0.009612;
Approximate;8;4;0.000248;0.0;0.018257;0.018505;
OMP+MPI;8;4;0.000209;0.000913;0.004789;0.004998;
Approximate;1;1;0.000216;0.0;0.604017;0.604233;
OMP+MPI;1;1;0.000203;0.000014;0.626770;0.626973;
Approximate;1;2;0.000200;0.0;0.323778;0.323978;
OMP+MPI;1;2;0.000230;0.000967;0.167341;0.167572;
Approximate;1;4;0.000259;0.0;0.156166;0.156425;
OMP+MPI;1;4;0.000328;0.000409;0.048594;0.048922;
Approximate;2;1;0.000250;0.0;0.312344;0.312594;
OMP+MPI;2;1;0.000215;0.000015;0.173896;0.174111;
Approximate;2;2;0.000244;0.0;0.153499;0.153743;
OMP+MPI;2;2;0.000230;0.000013;0.056050;0.056280;
Approximate;2;4;0.000208;0.0;0.080899;0.081107;
OMP+MPI;2;4;0.000232;0.000676;0.015023;0.015255;
Approximate;4;1;0.000225;0.0;0.152367;0.152592;
OMP+MPI;4;1;0.000208;0.000012;0.044400;0.044609;
Approximate;4;2;0.000204;0.0;0.080077;0.080281;
OMP+MPI;4;2;0.000217;0.000343;0.016569;0.016786;
Approximate;4;4;0.000330;0.0;0.041816;0.042147;
OMP+MPI;4;4;0.000208;0.001523;0.008760;0.008985;
Approximate;8;1;0.000227;0.0;0.078120;0.078347;
OMP+MPI;8;1;0.000227;0.000038;0.015008;0.015236;
Approximate;8;2;0.000248;0.0;0.043502;0.043750;
OMP+MPI;8;2;0.000225;0.000012;0.008322;0.008547;
Approximate;8;4;0.000222;0.0;0.016990;0.017212;
