Approximate;1;1;0.000665;0.0;2.483198;2.483863;
OMP+MPI;1;1;0.000451;0.000011;2.530639;2.531090;
Approximate;1;2;0.000616;0.0;1.276700;1.277316;
OMP+MPI;1;2;0.000428;0.001191;0.652610;0.653038;
Approximate;1;4;0.000503;0.0;0.611609;0.612114;
OMP+MPI;1;4;0.000415;0.001517;0.190620;0.191035;
Approximate;2;1;0.000424;0.0;1.222294;1.222719;
OMP+MPI;2;1;0.000424;0.000015;0.683032;0.683456;
Approximate;2;2;0.000548;0.0;0.635000;0.635548;
OMP+MPI;2;2;0.000433;0.000012;0.191882;0.192315;
Approximate;2;4;0.000428;0.0;0.309437;0.309865;
OMP+MPI;2;4;0.000708;0.000052;0.062979;0.063687;
Approximate;4;1;0.000427;0.0;0.603600;0.604027;
OMP+MPI;4;1;0.000412;0.000012;0.215215;0.215627;
Approximate;4;2;0.000430;0.0;0.309004;0.309434;
OMP+MPI;4;2;0.000416;0.003098;0.086757;0.087173;
Approximate;4;4;0.000560;0.0;0.155326;0.155886;
OMP+MPI;4;4;0.000426;0.012720;0.029124;0.029550;
Approximate;8;1;0.000424;0.0;0.319077;0.319501;
OMP+MPI;8;1;0.000420;0.000013;0.076014;0.076435;
Approximate;8;2;0.000441;0.0;0.156721;0.157162;
OMP+MPI;8;2;0.000434;0.001695;0.029594;0.030028;
Approximate;8;4;0.000424;0.0;0.077263;0.077687;
OMP+MPI;8;4;0.000442;0.000134;0.012700;0.013142;
Approximate;1;1;0.000444;0.0;2.514242;2.514687;
OMP+MPI;1;1;0.000477;0.000012;2.423080;2.423557;
Approximate;1;2;0.000543;0.0;1.222318;1.222861;
OMP+MPI;1;2;0.000404;0.000013;0.690850;0.691255;
Approximate;1;4;0.000723;0.0;0.635594;0.636317;
OMP+MPI;1;4;0.000659;0.017185;0.203861;0.204520;
Approximate;2;1;0.000463;0.0;1.239161;1.239624;
OMP+MPI;2;1;0.000447;0.000014;0.666757;0.667204;
Approximate;2;2;0.000415;0.0;0.628464;0.628879;
OMP+MPI;2;2;0.000422;0.008067;0.205769;0.206191;
Approximate;2;4;0.000685;0.0;0.309220;0.309905;
OMP+MPI;2;4;0.000547;0.014957;0.078033;0.078580;
Approximate;4;1;0.000478;0.0;0.630501;0.630979;
OMP+MPI;4;1;0.000436;0.000014;0.212140;0.212577;
Approximate;4;2;0.000421;0.0;0.305603;0.306024;
OMP+MPI;4;2;0.000541;0.000014;0.082807;0.083348;
Approximate;4;4;0.000416;0.0;0.158034;0.158450;
OMP+MPI;4;4;0.000425;0.002879;0.028717;0.029142;
Approximate;8;1;0.000519;0.0;0.313586;0.314105;
OMP+MPI;8;1;0.000444;0.000016;0.057954;0.058399;
Approximate;8;2;0.000427;0.0;0.151529;0.151956;
OMP+MPI;8;2;0.000413;0.000520;0.044647;0.045060;
Approximate;8;4;0.000423;0.0;0.080796;0.081219;
OMP+MPI;8;4;0.000644;0.002185;0.015011;0.015655;
Approximate;1;1;0.000422;0.0;2.522335;2.522757;
OMP+MPI;1;1;0.000407;0.000011;2.498841;2.499248;
Approximate;1;2;0.000437;0.0;1.289047;1.289484;
OMP+MPI;1;2;0.000447;0.002876;0.703249;0.703696;
Approximate;1;4;0.000555;0.0;0.635243;0.635798;
OMP+MPI;1;4;0.000419;0.021823;0.198510;0.198929;
Approximate;2;1;0.000423;0.0;1.242913;1.243336;
OMP+MPI;2;1;0.000406;0.000029;0.691543;0.691949;
Approximate;2;2;0.000427;0.0;0.616683;0.617110;
OMP+MPI;2;2;0.000526;0.000032;0.204165;0.204691;
Approximate;2;4;0.000458;0.0;0.328178;0.328636;
OMP+MPI;2;4;0.000424;0.000043;0.060152;0.060576;
Approximate;4;1;0.000424;0.0;0.612493;0.612917;
OMP+MPI;4;1;0.000509;0.000015;0.210578;0.211087;
Approximate;4;2;0.000487;0.0;0.310493;0.310980;
OMP+MPI;4;2;0.000415;0.000077;0.088141;0.088556;
Approximate;4;4;0.000413;0.0;0.152790;0.153203;
OMP+MPI;4;4;0.000434;0.000051;0.029340;0.029774;
Approximate;8;1;0.000460;0.0;0.315220;0.315681;
OMP+MPI;8;1;0.000410;0.000014;0.087891;0.088301;
Approximate;8;2;0.000415;0.0;0.154106;0.154521;
OMP+MPI;8;2;0.000423;0.000039;0.030687;0.031110;
Approximate;8;4;0.000431;0.0;0.078543;0.078974;
OMP+MPI;8;4;0.000439;0.001135;0.013076;0.013515;
Approximate;1;1;0.000525;0.0;2.488835;2.489360;
OMP+MPI;1;1;0.000521;0.000009;2.496713;2.497234;
Approximate;1;2;0.000553;0.0;1.261518;1.262071;
OMP+MPI;1;2;0.000410;0.000392;0.676157;0.676567;
Approximate;1;4;0.000414;0.0;0.619645;0.620060;
OMP+MPI;1;4;0.000634;0.011816;0.189525;0.190159;
Approximate;2;1;0.000459;0.0;1.248307;1.248766;
OMP+MPI;2;1;0.000410;0.000012;0.663138;0.663548;
Approximate;2;2;0.000551;0.0;0.639413;0.639964;
OMP+MPI;2;2;0.000458;0.004267;0.202535;0.202993;
Approximate;2;4;0.000487;0.0;0.327719;0.328207;
OMP+MPI;2;4;0.000521;0.000032;0.059053;0.059575;
Approximate;4;1;0.000451;0.0;0.611552;0.612003;
OMP+MPI;4;1;0.000426;0.000014;0.200851;0.201277;
Approximate;4;2;0.000448;0.0;0.307977;0.308425;
OMP+MPI;4;2;0.000649;0.018689;0.088367;0.089016;
Approximate;4;4;0.000439;0.0;0.155223;0.155662;
OMP+MPI;4;4;0.000461;0.000047;0.029366;0.029827;
Approximate;8;1;0.000623;0.0;0.308626;0.309249;
OMP+MPI;8;1;0.000456;0.000046;0.088152;0.088608;
Approximate;8;2;0.000514;0.0;0.150515;0.151029;
OMP+MPI;8;2;0.000428;0.001328;0.029312;0.029740;
Approximate;8;4;0.000423;0.0;0.073957;0.074381;
OMP+MPI;8;4;0.000464;0.000047;0.013775;0.014240;
Approximate;1;1;0.000447;0.0;2.513421;2.513868;
OMP+MPI;1;1;0.000408;0.000011;2.533678;2.534086;
Approximate;1;2;0.000422;0.0;1.252152;1.252574;
OMP+MPI;1;2;0.000515;0.003885;0.691920;0.692435;
Approximate;1;4;0.000424;0.0;0.615686;0.616110;
OMP+MPI;1;4;0.000771;0.005026;0.199008;0.199779;
Approximate;2;1;0.000420;0.0;1.287108;1.287528;
OMP+MPI;2;1;0.000411;0.000033;0.687815;0.688226;
Approximate;2;2;0.000422;0.0;0.663824;0.664246;
OMP+MPI;2;2;0.000402;0.012425;0.206677;0.207079;
Approximate;2;4;0.000533;0.0;0.323340;0.323873;
OMP+MPI;2;4;0.000605;0.000034;0.069222;0.069827;
Approximate;4;1;0.000415;0.0;0.621928;0.622343;
OMP+MPI;4;1;0.000409;0.000027;0.200443;0.200852;
Approximate;4;2;0.000419;0.0;0.313921;0.314340;
OMP+MPI;4;2;0.000416;0.009356;0.073306;0.073722;
Approximate;4;4;0.000521;0.0;0.152076;0.152597;
OMP+MPI;4;4;0.000432;0.000629;0.031488;0.031920;
Approximate;8;1;0.000447;0.0;0.315780;0.316227;
OMP+MPI;8;1;0.000409;0.000015;0.088228;0.088638;
Approximate;8;2;0.000692;0.0;0.157494;0.158186;
OMP+MPI;8;2;0.000431;0.001342;0.029232;0.029664;
Approximate;8;4;0.000459;0.0;0.079436;0.079895;
OMP+MPI;8;4;0.000445;0.000329;0.013169;0.013614;
Approximate;1;1;0.000474;0.0;2.540353;2.540827;
OMP+MPI;1;1;0.000416;0.000013;2.451211;2.451627;
Approximate;1;2;0.000619;0.0;1.235078;1.235697;
OMP+MPI;1;2;0.000418;0.000012;0.678506;0.678924;
Approximate;1;4;0.000650;0.0;0.621096;0.621746;
OMP+MPI;1;4;0.000648;0.020359;0.195926;0.196574;
Approximate;2;1;0.000833;0.0;1.263165;1.263999;
OMP+MPI;2;1;0.000427;0.000021;0.683787;0.684214;
Approximate;2;2;0.000482;0.0;0.626435;0.626917;
OMP+MPI;2;2;0.000420;0.000041;0.197754;0.198174;
Approximate;2;4;0.000519;0.0;0.321776;0.322296;
OMP+MPI;2;4;0.000621;0.022449;0.082225;0.082847;
Approximate;4;1;0.000440;0.0;0.656868;0.657308;
OMP+MPI;4;1;0.000419;0.000014;0.202427;0.202846;
Approximate;4;2;0.000471;0.0;0.311867;0.312338;
OMP+MPI;4;2;0.000482;0.000014;0.062743;0.063225;
Approximate;4;4;0.000428;0.0;0.171261;0.171690;
OMP+MPI;4;4;0.000448;0.002438;0.028104;0.028552;
Approximate;8;1;0.000456;0.0;0.329169;0.329625;
OMP+MPI;8;1;0.000440;0.000029;0.055647;0.056087;
Approximate;8;2;0.000426;0.0;0.160629;0.161055;
OMP+MPI;8;2;0.000452;0.000016;0.046674;0.047126;
Approximate;8;4;0.000450;0.0;0.077598;0.078048;
OMP+MPI;8;4;0.000510;0.003266;0.014847;0.015357;
Approximate;1;1;0.000440;0.0;2.548206;2.548646;
OMP+MPI;1;1;0.000467;0.000011;2.536055;2.536522;
Approximate;1;2;0.000442;0.0;1.277062;1.277504;
OMP+MPI;1;2;0.000388;0.005074;0.671163;0.671551;
Approximate;1;4;0.000477;0.0;0.612419;0.612896;
OMP+MPI;1;4;0.000587;0.006138;0.193425;0.194012;
Approximate;2;1;0.000414;0.0;1.235911;1.236325;
OMP+MPI;2;1;0.000415;0.000015;0.668206;0.668621;
Approximate;2;2;0.000487;0.0;0.618129;0.618616;
OMP+MPI;2;2;0.000479;0.000014;0.209209;0.209688;
Approximate;2;4;0.000425;0.0;0.299702;0.300127;
OMP+MPI;2;4;0.000660;0.000032;0.091318;0.091978;
Approximate;4;1;0.000428;0.0;0.632016;0.632444;
OMP+MPI;4;1;0.000590;0.000013;0.202975;0.203565;
Approximate;4;2;0.000421;0.0;0.308753;0.309174;
OMP+MPI;4;2;0.000591;0.001643;0.082608;0.083199;
Approximate;4;4;0.000439;0.0;0.160372;0.160811;
OMP+MPI;4;4;0.000648;0.000035;0.029374;0.030022;
Approximate;8;1;0.000434;0.0;0.353344;0.353778;
OMP+MPI;8;1;0.000455;0.000025;0.074629;0.075084;
Approximate;8;2;0.000420;0.0;0.150332;0.150752;
OMP+MPI;8;2;0.000714;0.000012;0.032152;0.032866;
Approximate;8;4;0.000428;0.0;0.075519;0.075947;
OMP+MPI;8;4;0.000454;0.000566;0.012882;0.013336;
