Approximate;1;1;0.001065;0.0;16.620130;16.621195;
OMP+MPI;1;1;0.000996;0.000011;16.419672;16.420668;
Approximate;1;2;0.001065;0.0;8.187115;8.188180;
OMP+MPI;1;2;0.001014;0.018558;4.573154;4.574168;
Approximate;1;4;0.001332;0.0;4.054431;4.055763;
OMP+MPI;1;4;0.001041;0.009740;1.309437;1.310478;
Approximate;2;1;0.001153;0.0;8.205127;8.206281;
OMP+MPI;2;1;0.000995;0.000021;4.509991;4.510987;
Approximate;2;2;0.001031;0.0;4.093811;4.094842;
OMP+MPI;2;2;0.001590;0.023672;1.296780;1.298370;
Approximate;2;4;0.001081;0.0;2.084087;2.085169;
OMP+MPI;2;4;0.001504;0.004083;0.389646;0.391150;
Approximate;4;1;0.001086;0.0;3.974282;3.975368;
OMP+MPI;4;1;0.001041;0.000014;1.255373;1.256414;
Approximate;4;2;0.001047;0.0;2.024037;2.025084;
OMP+MPI;4;2;0.001037;0.008681;0.410053;0.411092;
Approximate;4;4;0.001059;0.0;1.019119;1.020179;
OMP+MPI;4;4;0.001125;0.000066;0.219650;0.220775;
Approximate;8;1;0.001012;0.0;2.061017;2.062030;
OMP+MPI;8;1;0.001027;0.000016;0.411139;0.412168;
Approximate;8;2;0.001010;0.0;1.014314;1.015324;
OMP+MPI;8;2;0.001022;0.003233;0.226829;0.227852;
Approximate;8;4;0.001116;0.0;0.514406;0.515522;
OMP+MPI;8;4;0.001527;0.000108;0.129846;0.131373;
Approximate;1;1;0.000996;0.0;16.016470;16.017467;
OMP+MPI;1;1;0.001201;0.000011;16.295526;16.296727;
Approximate;1;2;0.001096;0.0;8.191810;8.192906;
OMP+MPI;1;2;0.001549;0.011042;4.557191;4.558740;
Approximate;1;4;0.001489;0.0;4.074767;4.076256;
OMP+MPI;1;4;0.001546;0.060140;1.301187;1.302734;
Approximate;2;1;0.001050;0.0;8.175672;8.176722;
OMP+MPI;2;1;0.001071;0.000013;4.565666;4.566737;
Approximate;2;2;0.001791;0.0;4.153274;4.155066;
OMP+MPI;2;2;0.001175;0.000035;1.245208;1.246384;
Approximate;2;4;0.001030;0.0;2.099263;2.100293;
OMP+MPI;2;4;0.001257;0.000062;0.403795;0.405052;
Approximate;4;1;0.001054;0.0;4.120768;4.121822;
OMP+MPI;4;1;0.000989;0.000015;1.316187;1.317177;
Approximate;4;2;0.000988;0.0;2.052154;2.053143;
OMP+MPI;4;2;0.001181;0.000018;0.408766;0.409947;
Approximate;4;4;0.001129;0.0;1.016558;1.017687;
OMP+MPI;4;4;0.001602;0.000040;0.180116;0.181718;
Approximate;8;1;0.001062;0.0;2.084666;2.085728;
OMP+MPI;8;1;0.001049;0.000038;0.412588;0.413638;
Approximate;8;2;0.001038;0.0;1.040926;1.041964;
OMP+MPI;8;2;0.001230;0.003683;0.193303;0.194533;
Approximate;8;4;0.001047;0.0;0.520836;0.521883;
OMP+MPI;8;4;0.001063;0.024927;0.102623;0.103686;
Approximate;1;1;0.001022;0.0;16.491583;16.492605;
OMP+MPI;1;1;0.001050;0.000012;16.677484;16.678535;
Approximate;1;2;0.001115;0.0;8.409478;8.410593;
OMP+MPI;1;2;0.001034;0.000018;4.541167;4.542202;
Approximate;1;4;0.001453;0.0;4.168428;4.169881;
OMP+MPI;1;4;0.001661;0.041451;1.230379;1.232040;
Approximate;2;1;0.001034;0.0;8.264174;8.265209;
OMP+MPI;2;1;0.001021;0.000031;4.372110;4.373131;
Approximate;2;2;0.001050;0.0;4.030835;4.031885;
OMP+MPI;2;2;0.001180;0.028715;1.292884;1.294065;
Approximate;2;4;0.001249;0.0;2.005053;2.006302;
OMP+MPI;2;4;0.001019;0.003697;0.384532;0.385551;
Approximate;4;1;0.001036;0.0;4.131500;4.132536;
OMP+MPI;4;1;0.001133;0.000015;1.333136;1.334269;
Approximate;4;2;0.001159;0.0;2.056221;2.057380;
OMP+MPI;4;2;0.001325;0.002232;0.408488;0.409813;
Approximate;4;4;0.001118;0.0;1.050620;1.051738;
OMP+MPI;4;4;0.001336;0.018698;0.228282;0.229618;
Approximate;8;1;0.001385;0.0;2.084282;2.085667;
OMP+MPI;8;1;0.001253;0.000015;0.408021;0.409274;
Approximate;8;2;0.001056;0.0;1.037954;1.039010;
OMP+MPI;8;2;0.001162;0.000013;0.227450;0.228613;
Approximate;8;4;0.001124;0.0;0.525692;0.526816;
OMP+MPI;8;4;0.001116;0.004676;0.105228;0.106345;
Approximate;1;1;0.001008;0.0;16.694227;16.695236;
OMP+MPI;1;1;0.001086;0.000019;16.587457;16.588543;
Approximate;1;2;0.001116;0.0;8.267951;8.269068;
OMP+MPI;1;2;0.001211;0.000019;4.571041;4.572253;
Approximate;1;4;0.001252;0.0;4.139921;4.141173;
OMP+MPI;1;4;0.001098;0.002829;1.246595;1.247694;
Approximate;2;1;0.001037;0.0;8.232434;8.233472;
OMP+MPI;2;1;0.001109;0.000016;4.610251;4.611360;
Approximate;2;2;0.001118;0.0;4.246489;4.247607;
OMP+MPI;2;2;0.001127;0.032155;1.277080;1.278207;
Approximate;2;4;0.001322;0.0;2.000721;2.002043;
OMP+MPI;2;4;0.001123;0.000685;0.383528;0.384651;
Approximate;4;1;0.001056;0.0;4.137862;4.138918;
OMP+MPI;4;1;0.001056;0.000017;1.298984;1.300040;
Approximate;4;2;0.001182;0.0;2.027925;2.029108;
OMP+MPI;4;2;0.000982;0.006869;0.418809;0.419791;
Approximate;4;4;0.001055;0.0;1.017283;1.018338;
OMP+MPI;4;4;0.001133;0.000033;0.203435;0.204568;
Approximate;8;1;0.001051;0.0;2.059419;2.060472;
OMP+MPI;8;1;0.001669;0.000015;0.415172;0.416842;
Approximate;8;2;0.001054;0.0;1.065568;1.066622;
OMP+MPI;8;2;0.001100;0.000016;0.210961;0.212062;
Approximate;8;4;0.001240;0.0;0.508116;0.509356;
OMP+MPI;8;4;0.001358;0.000080;0.116899;0.118257;
Approximate;1;1;0.001128;0.0;15.870203;15.871331;
OMP+MPI;1;1;0.000999;0.000011;16.486917;16.487917;
Approximate;1;2;0.001191;0.0;8.353357;8.354548;
OMP+MPI;1;2;0.001305;0.001645;4.452654;4.453959;
Approximate;1;4;0.001253;0.0;4.115379;4.116633;
OMP+MPI;1;4;0.001863;0.003795;1.298415;1.300278;
Approximate;2;1;0.001000;0.0;8.268814;8.269814;
OMP+MPI;2;1;0.001067;0.000023;4.486958;4.488025;
Approximate;2;2;0.001098;0.0;4.083190;4.084288;
OMP+MPI;2;2;0.001388;0.000011;1.282804;1.284192;
Approximate;2;4;0.001398;0.0;2.080309;2.081707;
OMP+MPI;2;4;0.001130;0.004398;0.403539;0.404669;
Approximate;4;1;0.001069;0.0;4.114139;4.115209;
OMP+MPI;4;1;0.000985;0.000014;1.288250;1.289235;
Approximate;4;2;0.001037;0.0;2.035708;2.036745;
OMP+MPI;4;2;0.001105;0.000012;0.417867;0.418972;
Approximate;4;4;0.001262;0.0;1.057073;1.058335;
OMP+MPI;4;4;0.001585;0.010002;0.203568;0.205153;
Approximate;8;1;0.001065;0.0;2.024777;2.025842;
OMP+MPI;8;1;0.001181;0.000021;0.413550;0.414731;
Approximate;8;2;0.001056;0.0;1.037957;1.039013;
OMP+MPI;8;2;0.001275;0.000020;0.202872;0.204147;
Approximate;8;4;0.001115;0.0;0.530797;0.531912;
OMP+MPI;8;4;0.001010;0.001285;0.100859;0.101869;
Approximate;1;1;0.001472;0.0;16.418383;16.419855;
OMP+MPI;1;1;0.001038;0.000011;16.356482;16.357520;
Approximate;1;2;0.001047;0.0;8.241896;8.242943;
OMP+MPI;1;2;0.001198;0.031399;4.524250;4.525448;
Approximate;1;4;0.001317;0.0;4.097140;4.098457;
OMP+MPI;1;4;0.001279;0.039412;1.270315;1.271594;
Approximate;2;1;0.000986;0.0;8.247470;8.248457;
OMP+MPI;2;1;0.001037;0.000015;4.586031;4.587068;
Approximate;2;2;0.001138;0.0;4.147305;4.148443;
OMP+MPI;2;2;0.001034;0.032061;1.286415;1.287450;
Approximate;2;4;0.001020;0.0;2.115649;2.116669;
OMP+MPI;2;4;0.001751;0.026012;0.400974;0.402725;
Approximate;4;1;0.001060;0.0;4.149484;4.150544;
OMP+MPI;4;1;0.001100;0.000016;1.270647;1.271747;
Approximate;4;2;0.001144;0.0;2.091786;2.092930;
OMP+MPI;4;2;0.001441;0.001698;0.374376;0.375817;
Approximate;4;4;0.001053;0.0;1.046791;1.047844;
OMP+MPI;4;4;0.001452;0.044228;0.234526;0.235978;
Approximate;8;1;0.001074;0.0;2.089572;2.090646;
OMP+MPI;8;1;0.000991;0.000018;0.393701;0.394692;
Approximate;8;2;0.001073;0.0;1.029335;1.030408;
OMP+MPI;8;2;0.001397;0.000014;0.221576;0.222974;
Approximate;8;4;0.001011;0.0;0.521415;0.522426;
OMP+MPI;8;4;0.001104;0.050414;0.102452;0.103556;
Approximate;1;1;0.001006;0.0;16.494613;16.495619;
OMP+MPI;1;1;0.000984;0.000011;16.518178;16.519163;
Approximate;1;2;0.001266;0.0;8.316654;8.317921;
OMP+MPI;1;2;0.001077;0.001071;4.565147;4.566224;
Approximate;1;4;0.001358;0.0;4.190435;4.191793;
OMP+MPI;1;4;0.001051;0.012615;1.232574;1.233625;
Approximate;2;1;0.001016;0.0;8.295465;8.296481;
OMP+MPI;2;1;0.001052;0.000026;4.506490;4.507542;
Approximate;2;2;0.001010;0.0;4.129103;4.130113;
OMP+MPI;2;2;0.001115;0.000015;1.246207;1.247322;
Approximate;2;4;0.000986;0.0;2.006605;2.007591;
OMP+MPI;2;4;0.001579;0.007799;0.395025;0.396604;
Approximate;4;1;0.001119;0.0;4.059842;4.060963;
OMP+MPI;4;1;0.000991;0.000016;1.276392;1.277383;
Approximate;4;2;0.001057;0.0;2.005297;2.006354;
OMP+MPI;4;2;0.001288;0.000014;0.413537;0.414825;
Approximate;4;4;0.001021;0.0;1.029452;1.030473;
OMP+MPI;4;4;0.001125;0.014573;0.208367;0.209492;
Approximate;8;1;0.001063;0.0;2.055738;2.056801;
OMP+MPI;8;1;0.000988;0.000032;0.416855;0.417844;
Approximate;8;2;0.001052;0.0;1.033371;1.034423;
OMP+MPI;8;2;0.001051;0.012676;0.221242;0.222293;
Approximate;8;4;0.001056;0.0;0.513657;0.514714;
OMP+MPI;8;4;0.001151;0.000051;0.101670;0.102821;
