Approximate;4;2;0.000503;0.0;0.514255;0.514758;
OMP+MPI;4;2;0.000696;0.004482;0.136646;0.137342;
Approximate;4;4;0.000575;0.0;0.254145;0.254720;
OMP+MPI;4;4;0.000511;0.000252;0.076592;0.077103;
Approximate;8;1;0.000815;0.0;0.511963;0.512778;
OMP+MPI;8;1;0.000813;0.000013;0.158454;0.159267;
Approximate;8;2;0.000558;0.0;0.268927;0.269485;
OMP+MPI;8;2;0.000539;0.017141;0.083280;0.083820;
Approximate;8;4;0.000487;0.0;0.121894;0.122382;
OMP+MPI;8;4;0.000772;0.000073;0.027150;0.027922;
Approximate;1;1;0.000513;0.0;4.145986;4.146499;
OMP+MPI;1;1;0.000562;0.000011;4.119068;4.119630;
Approximate;1;2;0.000475;0.0;2.023465;2.023940;
OMP+MPI;1;2;0.000538;0.001053;1.119256;1.119794;
Approximate;1;4;0.000508;0.0;1.012216;1.012724;
OMP+MPI;1;4;0.000746;0.019926;0.312166;0.312912;
Approximate;2;1;0.000493;0.0;2.051984;2.052477;
OMP+MPI;2;1;0.000600;0.000015;1.096400;1.097001;
Approximate;2;2;0.000539;0.0;1.033156;1.033695;
OMP+MPI;2;2;0.000731;0.000012;0.310391;0.311122;
Approximate;2;4;0.000510;0.0;0.495839;0.496349;
OMP+MPI;2;4;0.000521;0.000052;0.130040;0.130561;
Approximate;4;1;0.000539;0.0;1.021512;1.022051;
OMP+MPI;4;1;0.000498;0.000013;0.333179;0.333678;
Approximate;4;2;0.000540;0.0;0.505365;0.505906;
OMP+MPI;4;2;0.000489;0.000229;0.132855;0.133344;
Approximate;4;4;0.000540;0.0;0.250466;0.251006;
OMP+MPI;4;4;0.000524;0.001830;0.052706;0.053230;
Approximate;8;1;0.000505;0.0;0.519790;0.520295;
OMP+MPI;8;1;0.000517;0.000022;0.142442;0.142960;
Approximate;8;2;0.000519;0.0;0.248424;0.248945;
OMP+MPI;8;2;0.000523;0.000012;0.048442;0.048965;
Approximate;8;4;0.000736;0.0;0.125010;0.125746;
OMP+MPI;8;4;0.000547;0.001533;0.020414;0.020961;
Approximate;1;1;0.000615;0.0;4.083446;4.084061;
OMP+MPI;1;1;0.000529;0.000022;4.114895;4.115424;
Approximate;1;2;0.000719;0.0;2.065885;2.066604;
OMP+MPI;1;2;0.000557;0.080573;1.336949;1.337506;
Approximate;1;4;0.000757;0.0;1.029506;1.030263;
OMP+MPI;1;4;0.000642;0.016337;0.314722;0.315365;
Approximate;2;1;0.000614;0.0;2.030029;2.030644;
OMP+MPI;2;1;0.000520;0.000013;1.094741;1.095261;
Approximate;2;2;0.000651;0.0;1.024971;1.025622;
OMP+MPI;2;2;0.000527;0.004720;0.314428;0.314955;
Approximate;2;4;0.000601;0.0;0.523960;0.524561;
OMP+MPI;2;4;0.000510;0.000255;0.105912;0.106422;
Approximate;4;1;0.000505;0.0;1.036817;1.037322;
OMP+MPI;4;1;0.000544;0.000013;0.316821;0.317366;
Approximate;4;2;0.000761;0.0;0.517788;0.518550;
OMP+MPI;4;2;0.000698;0.000033;0.132032;0.132730;
Approximate;4;4;0.000575;0.0;0.292705;0.293280;
OMP+MPI;4;4;0.000573;0.021213;0.050883;0.051456;
Approximate;8;1;0.000746;0.0;0.515366;0.516112;
OMP+MPI;8;1;0.000495;0.000035;0.142895;0.143390;
Approximate;8;2;0.000567;0.0;0.263201;0.263768;
OMP+MPI;8;2;0.000599;0.003607;0.054523;0.055122;
Approximate;8;4;0.000504;0.0;0.126989;0.127493;
OMP+MPI;8;4;0.000596;0.005265;0.025162;0.025758;
