Approximate;1;1;0.000250;0.0;1.034542;1.034793;
OMP+MPI;1;1;0.000250;0.000012;1.045096;1.045346;
Approximate;1;2;0.000239;0.0;0.508015;0.508255;
OMP+MPI;1;2;0.000428;0.001407;0.294581;0.295009;
Approximate;1;4;0.000753;0.0;0.267357;0.268112;
OMP+MPI;1;4;0.000278;0.000061;0.079130;0.079408;
Approximate;2;1;0.000265;0.0;0.514282;0.514547;
OMP+MPI;2;1;0.000247;0.000028;0.258184;0.258431;
Approximate;2;2;0.000242;0.0;0.258802;0.259044;
OMP+MPI;2;2;0.000252;0.000660;0.083161;0.083414;
Approximate;2;4;0.000246;0.0;0.137915;0.138162;
OMP+MPI;2;4;0.000265;0.000055;0.024600;0.024865;
Approximate;4;1;0.000269;0.0;0.252376;0.252646;
OMP+MPI;4;1;0.000267;0.000012;0.084443;0.084710;
Approximate;4;2;0.000245;0.0;0.125317;0.125562;
OMP+MPI;4;2;0.000278;0.000021;0.042405;0.042683;
Approximate;4;4;0.000265;0.0;0.065561;0.065826;
OMP+MPI;4;4;0.000387;0.000045;0.025561;0.025948;
Approximate;8;1;0.000266;0.0;0.133864;0.134130;
OMP+MPI;8;1;0.000265;0.000029;0.024157;0.024422;
Approximate;8;2;0.000257;0.0;0.062573;0.062830;
OMP+MPI;8;2;0.000245;0.004148;0.018498;0.018743;
Approximate;8;4;0.000273;0.0;0.028775;0.029048;
OMP+MPI;8;4;0.000260;0.001267;0.008108;0.008368;
Approximate;1;1;0.000476;0.0;1.040097;1.040573;
OMP+MPI;1;1;0.000334;0.000011;1.046568;1.046902;
Approximate;1;2;0.000265;0.0;0.523703;0.523968;
OMP+MPI;1;2;0.000255;0.000011;0.267929;0.268185;
Approximate;1;4;0.000348;0.0;0.257459;0.257807;
OMP+MPI;1;4;0.000411;0.010988;0.088497;0.088908;
Approximate;2;1;0.000273;0.0;0.507553;0.507826;
OMP+MPI;2;1;0.000250;0.000025;0.276071;0.276321;
Approximate;2;2;0.000307;0.0;0.265343;0.265650;
OMP+MPI;2;2;0.000284;0.000014;0.080519;0.080803;
Approximate;2;4;0.000266;0.0;0.132648;0.132914;
OMP+MPI;2;4;0.000360;0.018220;0.044698;0.045058;
Approximate;4;1;0.000284;0.0;0.254677;0.254961;
OMP+MPI;4;1;0.000297;0.000019;0.103689;0.103986;
Approximate;4;2;0.000257;0.0;0.132793;0.133051;
OMP+MPI;4;2;0.000259;0.000264;0.024459;0.024718;
Approximate;4;4;0.000290;0.0;0.064348;0.064638;
OMP+MPI;4;4;0.000264;0.005318;0.013145;0.013409;
Approximate;8;1;0.000258;0.0;0.128890;0.129148;
