Approximate;1;1024;0.000501;0.681055;0.681595;
OMP+CUDA;1;1024;0.000000;0.008358;0.707000;
OMP+CUDA_L1;1;1024;0.000000;0.008551;0.711000;
Approximate;2;1024;0.000445;0.349023;0.349495;
OMP+CUDA;2;1024;0.000000;0.008696;0.261000;
OMP+CUDA_L1;2;1024;0.000000;0.008659;0.265000;
Approximate;4;1024;0.000439;0.166743;0.167202;
OMP+CUDA;4;1024;0.000000;0.008931;0.142000;
OMP+CUDA_L1;4;1024;0.000000;0.008227;0.145000;
Approximate;8;1024;0.000413;0.095708;0.096140;
OMP+CUDA;8;1024;0.000000;0.008434;0.124000;
OMP+CUDA_L1;8;1024;0.000000;0.008319;0.125000;
Approximate;1;1024;0.000435;0.692507;0.692967;
OMP+CUDA;1;1024;0.000000;0.008061;0.705000;
OMP+CUDA_L1;1;1024;0.000000;0.008325;0.718000;
Approximate;2;1024;0.000411;0.341695;0.342125;
OMP+CUDA;2;1024;0.000000;0.008715;0.266000;
OMP+CUDA_L1;2;1024;0.000000;0.008684;0.257000;
Approximate;4;1024;0.000413;0.172457;0.172896;
OMP+CUDA;4;1024;0.000000;0.008709;0.149000;
OMP+CUDA_L1;4;1024;0.000000;0.008387;0.152000;
Approximate;8;1024;0.000456;0.125938;0.126427;
OMP+CUDA;8;1024;0.000000;0.008086;0.139000;
OMP+CUDA_L1;8;1024;0.000000;0.008674;0.116000;
Approximate;1;1024;0.000425;0.736353;0.736801;
OMP+CUDA;1;1024;0.000000;0.008612;0.704000;
OMP+CUDA_L1;1;1024;0.000000;0.008737;0.704000;
Approximate;2;1024;0.000410;0.358703;0.359131;
OMP+CUDA;2;1024;0.000000;0.008184;0.276000;
OMP+CUDA_L1;2;1024;0.000000;0.008292;0.265000;
Approximate;4;1024;0.000409;0.170463;0.170891;
OMP+CUDA;4;1024;0.000000;0.008294;0.231000;
OMP+CUDA_L1;4;1024;0.000000;0.008516;0.153000;
Approximate;8;1024;0.000416;0.093788;0.094225;
OMP+CUDA;8;1024;0.000000;0.008761;0.122000;
OMP+CUDA_L1;8;1024;0.000000;0.008516;0.127000;
Approximate;1;1024;0.000447;0.702507;0.702974;
OMP+CUDA;1;1024;0.000000;0.008278;0.685000;
OMP+CUDA_L1;1;1024;0.000000;0.008719;0.693000;
Approximate;2;1024;0.000452;0.344479;0.344949;
OMP+CUDA;2;1024;0.000000;0.009017;0.259000;
OMP+CUDA_L1;2;1024;0.000000;0.008630;0.262000;
Approximate;4;1024;0.000409;0.185283;0.185711;
OMP+CUDA;4;1024;0.000000;0.008337;0.155000;
OMP+CUDA_L1;4;1024;0.000000;0.008875;0.149000;
Approximate;8;1024;0.000477;0.091126;0.091626;
OMP+CUDA;8;1024;0.000000;0.008130;0.120000;
OMP+CUDA_L1;8;1024;0.000000;0.008650;0.111000;
Approximate;1;1024;0.000425;0.685160;0.685612;
OMP+CUDA;1;1024;0.000000;0.008606;0.705000;
OMP+CUDA_L1;1;1024;0.000000;0.008876;0.695000;
Approximate;2;1024;0.000441;0.338017;0.338479;
OMP+CUDA;2;1024;0.000000;0.008767;0.266000;
OMP+CUDA_L1;2;1024;0.000000;0.008383;0.267000;
Approximate;4;1024;0.000528;0.180866;0.181419;
OMP+CUDA;4;1024;0.000000;0.008935;0.144000;
OMP+CUDA_L1;4;1024;0.000000;0.008964;0.147000;
Approximate;8;1024;0.000435;0.088866;0.089321;
OMP+CUDA;8;1024;0.000000;0.008685;0.118000;
OMP+CUDA_L1;8;1024;0.000000;0.008285;0.124000;
Approximate;1;1024;0.000448;0.703048;0.703517;
OMP+CUDA;1;1024;0.000000;0.008405;0.717000;
OMP+CUDA_L1;1;1024;0.000000;0.008505;0.721000;
Approximate;2;1024;0.000592;0.346104;0.346717;
OMP+CUDA;2;1024;0.000000;0.008921;0.269000;
OMP+CUDA_L1;2;1024;0.000000;0.008563;0.278000;
Approximate;4;1024;0.000406;0.171498;0.171923;
OMP+CUDA;4;1024;0.000000;0.009044;0.152000;
OMP+CUDA_L1;4;1024;0.000000;0.008578;0.145000;
Approximate;8;1024;0.000485;0.089567;0.090078;
OMP+CUDA;8;1024;0.000000;0.008223;0.124000;
OMP+CUDA_L1;8;1024;0.000000;0.008876;0.126000;
Approximate;1;1024;0.000448;0.708724;0.709193;
OMP+CUDA;1;1024;0.000000;0.008822;0.686000;
OMP+CUDA_L1;1;1024;0.000000;0.008235;0.694000;
Approximate;2;1024;0.000599;0.350985;0.351611;
OMP+CUDA;2;1024;0.000000;0.008774;0.259000;
OMP+CUDA_L1;2;1024;0.000000;0.008362;0.261000;
Approximate;4;1024;0.000518;0.184593;0.185140;
OMP+CUDA;4;1024;0.000000;0.009724;0.149000;
OMP+CUDA_L1;4;1024;0.000000;0.010034;0.147000;
Approximate;8;1024;0.000419;0.088560;0.088999;
OMP+CUDA;8;1024;0.000000;0.008518;0.115000;
OMP+CUDA_L1;8;1024;0.000000;0.008554;0.118000;
